num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
3;E0;03.12.2011;Newcastle;Chelsea;0;3;A;0;1;A;16;21;9;13;7;6;6;5;2;3;0;0;03.May;03.Nis;02.Oca;03.Haz;03.Nis;02.Oca;Mar.75;Mar.25;2;03.Mar;03.Þub;02.May;Mar.75;03.Nis;2;03.Haz;03.Nis;2;03.May;03.Þub;Þub.15;03.Haz;03.Nis;02.May;03.Haz;03.May;02.Oca;03.May;Mar.25;02.Oca;48;03.Eyl;Mar.56;03.Haz;Mar.37;02.Þub;02.Tem;47;02.Þub;Oca.92;Oca.94;Oca.86;28;0.5;02.May;Oca.82;02.Ara;02.Haz
3;E0;03.12.2011;QPR;West Brom;1;1;D;1;0;H;14;15;4;10;7;9;3;5;0;3;0;0;Þub.25;03.Mar;Mar.25;Þub.25;03.Þub;Mar.15;02.Þub;Mar.25;03.Þub;02.Þub;03.Þub;3;Þub.25;03.Mar;03.Þub;Þub.25;Mar.25;03.Oca;02.Mar;03.Þub;03.Þub;Þub.25;03.Mar;03.Mar;Þub.25;03.Nis;03.Nis;02.Þub;Mar.25;Mar.25;48;02.Mar;Þub.24;Mar.45;Mar.29;Mar.45;Mar.21;46;02.May;Oca.97;Oca.89;Oca.81;29;-0.25;Oca.96;Oca.92;2;Oca.94
3;E0;03.12.2011;Tottenham;Bolton;3;0;H;1;0;H;25;13;16;9;10;5;7;6;0;2;0;1;01.Mar;5;12;Oca.28;May.25;10;01.Mar;Nis.75;10;Oca.35;04.May;07.Mar;Oca.29;05.May;10;1.285;5;10.May;Oca.33;04.Aðu;9;Oca.33;5;09.May;01.Mar;5;12;Oca.29;5;12;47;Oca.35;01.Mar;05.May;05.Þub;13;Eki.69;32;01.May;Oca.45;Þub.77;02.Haz;26;-1.5;Oca.86;Oca.78;Þub.16;02.Haz
3;E0;03.12.2011;Wigan;Arsenal;0;4;A;0;2;A;7;16;4;10;8;12;4;5;3;2;0;0;6;4;Oca.57;May.75;04.Oca;Oca.53;6;Mar.75;Oca.55;05.May;03.Aðu;Oca.52;6;Mar.75;Oca.57;06.Þub;Mar.75;Oca.55;6;03.Aðu;Oca.57;6;4;Oca.57;06.May;4;Oca.57;6;Mar.75;Oca.57;47;Haz.62;06.May;Nis.33;Mar.93;01.Haz;Oca.56;41;Oca.72;Oca.66;02.Mar;Þub.18;31;1;Oca.95;01.Eyl;02.Nis;Oca.95
3;E0;04.12.2011;Everton;Stoke;0;1;A;0;1;A;11;7;4;4;14;13;10;6;0;1;0;0;Oca.67;03.Haz;05.May;01.Tem;03.Nis;May.25;01.Tem;03.May;5;Oca.65;03.May;04.Haz;Oca.73;03.May;5;01.Tem;03.May;5;Oca.73;03.May;5;Oca.67;03.Haz;May.75;Oca.73;03.Haz;05.May;Oca.67;03.Haz;May.25;48;Oca.75;Oca.71;Mar.69;Mar.51;May.75;May.18;46;Þub.15;Oca.98;Oca.89;Oca.81;29;-0.75;02.Þub;Oca.94;Oca.97;Oca.92
3;E0;04.12.2011;Wolves;Sunderland;2;1;H;0;0;D;15;18;10;12;10;12;8;3;2;3;0;0;02.Nis;03.Mar;3;02.Nis;03.Þub;03.Oca;02.Mar;Mar.25;3;02.Oca;03.Mar;03.Oca;02.Mar;03.Nis;3;02.Nis;03.Þub;02.Eyl;Þub.38;Mar.25;3;02.Mar;03.Mar;03.Oca;02.Nis;03.Mar;03.Ara;02.Nis;03.Mar;Þub.88;47;02.May;Þub.39;03.Nis;Mar.26;Mar.22;Þub.97;43;02.Oca;02.Oca;Oca.85;Oca.78;29;-0.25;02.Kas;02.May;Oca.87;Oca.82
3;E0;05.12.2011;Fulham;Liverpool;1;0;H;0;0;D;19;17;13;9;12;9;2;10;3;1;0;1;03.May;03.Nis;02.Oca;03.Nis;03.Mar;02.Þub;03.Þub;Mar.25;02.Þub;03.Þub;03.Þub;02.Oca;03.Nis;03.Nis;02.Oca;03.Nis;03.Mar;02.Oca;03.Mar;03.Þub;Þub.25;03.Haz;03.Mar;02.Oca;03.May;03.Nis;02.Þub;03.Nis;03.Þub;02.Þub;45;03.Haz;Mar.37;Mar.43;Mar.27;Þub.25;Þub.17;42;Þub.18;02.Tem;01.Aðu;Oca.74;27;0.25;02.May;Oca.98;Oca.93;Oca.88
3;E0;10.12.2011;Arsenal;Everton;1;0;H;0;0;D;12;7;7;1;7;14;7;4;2;2;0;0;Oca.53;4;06.May;Oca.53;4;7;Oca.57;03.Haz;6;Oca.55;03.Tem;05.Nis;Oca.53;Mar.75;7;Oca.55;Mar.75;Haz.25;Oca.53;03.Aðu;05.May;Oca.57;4;6;Oca.57;04.Þub;06.May;Oca.53;03.Aðu;7;48;Oca.57;Oca.55;Nis.28;Mar.89;7;Haz.39;44;Oca.82;Oca.75;Þub.18;02.May;31;-1;02.Þub;Oca.97;Oca.93;Oca.88
3;E0;10.12.2011;Bolton;Aston Villa;1;2;A;0;2;A;17;17;12;11;10;7;6;10;1;2;0;0;02.May;03.Mar;Þub.88;02.May;Mar.15;02.Aðu;02.May;03.Þub;Þub.75;02.Nis;03.Þub;02.Tem;02.Haz;03.Nis;02.Haz;02.May;03.Mar;02.Tem;02.Nis;03.Þub;02.Tem;02.May;03.Mar;Þub.88;02.May;03.Mar;3;02.May;03.Þub;02.Eyl;48;Þub.59;Þub.47;03.Nis;Mar.27;03.Eyl;Þub.85;46;Oca.91;Oca.83;02.Nis;Oca.95;29;-0.25;Þub.16;02.Oca;Oca.81;Oca.77
3;E0;10.12.2011;Liverpool;QPR;1;0;H;0;0;D;21;6;15;2;12;5;17;5;2;0;0;0;Oca.33;5;10;01.Mar;Nis.75;11;Oca.33;Nis.75;9;Oca.33;04.Haz;07.Aðu;Oca.33;04.May;11;01.Mar;5;09.May;01.Mar;04.May;09.May;Oca.33;Nis.75;10;01.Mar;05.May;12;Oca.33;Nis.75;10;48;Oca.33;Oca.31;May.54;Nis.92;12;10.May;40;Oca.74;Oca.65;Þub.28;Þub.19;31;-1.5;Oca.98;Oca.92;Oca.98;Oca.92
3;E0;10.12.2011;Man United;Wolves;4;1;H;2;0;H;22;11;18;8;7;8;8;2;1;0;0;0;Oca.22;6;15;Oca.22;May.75;13;Oca.22;6;12;Oca.22;05.Nis;12;Oca.22;6;13;01.Þub;6;15;01.Þub;6;11;01.Þub;06.May;15;Oca.25;06.May;15;Oca.22;6;13;47;Oca.25;Oca.22;06.Tem;May.91;16;13.86;33;Oca.61;Oca.53;02.May;02.Nis;28;-1.75;02.Þub;Oca.96;Oca.95;01.Eyl
3;E0;10.12.2011;Norwich;Newcastle;4;2;H;1;1;D;13;11;11;8;9;8;7;2;3;2;0;1;02.Nis;03.Nis;Þub.88;02.May;Mar.25;Þub.75;02.Nis;03.Nis;Þub.75;02.Nis;03.Þub;02.Tem;Þub.38;03.Mar;02.Eyl;Þub.45;03.Mar;Þub.75;Þub.38;03.Mar;02.Tem;02.May;03.Mar;Þub.88;02.Nis;03.Nis;3;Þub.45;03.Nis;02.Aðu;48;02.May;Þub.42;Mar.57;Mar.34;03.Haz;Þub.87;45;Oca.85;Oca.81;02.Oca;Oca.98;25;-0.25;02.Oca;02.Haz;Oca.84;01.Aðu
3;E0;10.12.2011;Swansea;Fulham;2;0;H;0;0;D;16;12;8;7;8;7;6;5;1;1;0;0;Þub.63;Mar.25;Þub.75;02.May;03.Þub;02.Aðu;Þub.55;03.Þub;Þub.65;02.Nis;03.Þub;02.Tem;02.May;Mar.25;02.Aðu;02.Haz;Mar.25;2.625;02.May;03.Oca;02.Tem;02.Haz;Mar.25;Þub.75;Þub.62;Mar.25;Þub.88;02.Haz;03.Mar;02.Tem;48;Þub.72;Þub.59;Mar.34;Mar.21;Þub.93;Þub.75;41;Þub.35;Þub.21;01.Tem;Oca.64;26;0;Oca.92;Oca.86;02.Nis;Oca.97
3;E0;10.12.2011;West Brom;Wigan;1;2;A;1;1;D;13;7;8;4;9;7;13;2;1;1;0;0;Oca.67;03.Aðu;May.25;Oca.65;03.May;05.May;Oca.67;03.Haz;5;01.Tem;03.May;04.Nis;Oca.73;03.May;5;Oca.65;03.Haz;May.25;Oca.67;03.May;04.Aðu;Oca.67;03.Haz;05.May;01.Tem;03.Aðu;05.May;01.Tem;03.Haz;May.25;48;Oca.73;Oca.66;4;Mar.65;06.Eyl;May.45;46;Oca.96;Oca.87;Oca.99;Oca.91;29;-0.75;Oca.89;Oca.84;02.Aðu;02.Þub
3;E0;11.12.2011;Stoke;Tottenham;2;1;H;2;0;H;10;15;7;12;8;7;7;12;2;2;0;1;Mar.75;03.May;2;03.Aðu;03.May;2;Mar.75;Mar.25;2;03.Mar;03.Mar;2;03.Nis;03.Nis;02.Oca;03.Haz;03.Nis;2;03.Nis;03.Mar;2;03.Haz;03.Nis;02.May;Mar.75;03.May;02.Oca;Mar.75;03.Mar;02.May;26;4;03.Haz;Mar.55;Mar.39;02.Ara;02.May;27;Oca.96;Oca.88;2;Oca.92;16;0.5;Oca.85;Oca.81;02.Ara;02.Tem
3;E0;11.12.2011;Sunderland;Blackburn;2;1;H;0;1;A;22;3;12;2;11;7;9;0;2;2;0;0;Oca.83;03.May;04.May;Oca.83;03.May;04.Haz;01.Eyl;03.Mar;4;Oca.95;03.Mar;03.Haz;Oca.91;03.Nis;4;Oca.85;03.Nis;04.Þub;Oca.83;03.Mar;4;Oca.91;03.May;4;Oca.91;03.Haz;04.May;Oca.91;03.Nis;04.Þub;48;Oca.95;Oca.88;Mar.64;Mar.47;04.Haz;Nis.19;46;Oca.89;01.Aðu;02.Eyl;Oca.98;27;-0.5;Oca.92;Oca.87;02.May;Oca.99
3;E0;12.12.2011;Chelsea;Man City;2;1;H;1;1;D;13;7;7;4;11;18;5;1;4;2;0;1;02.Nis;03.Mar;3;Þub.45;03.May;02.Aðu;02.Nis;03.Mar;02.Aðu;02.Mar;03.Þub;02.Aðu;02.Nis;03.Mar;Þub.88;2.375;03.Mar;2.875;Þub.38;03.Þub;Þub.75;02.May;03.Mar;Þub.88;02.Nis;03.May;3;02.May;03.Mar;02.Aðu;48;02.May;Þub.41;03.May;Mar.32;03.Kas;02.Eyl;44;Oca.85;Oca.77;02.Kas;02.Þub;29;-0.25;02.Oca;02.May;Oca.86;Oca.82
3;E0;17.12.2011;Blackburn;West Brom;1;2;A;0;0;D;17;13;14;6;7;10;3;7;1;1;0;0;Þub.38;03.Mar;3;02.Mar;03.Nis;03.Oca;02.Mar;Mar.25;3;02.Oca;03.Mar;03.Oca;Þub.25;03.Mar;03.Oca;Þub.35;03.Mar;02.Eyl;Þub.25;03.May;3;Þub.25;03.Nis;03.Þub;02.Nis;03.May;3;Þub.38;Mar.25;3;46;Þub.46;Þub.35;Mar.53;Mar.31;03.Þub;3;43;Oca.79;Oca.73;Þub.18;02.Aðu;25;-0.25;02.Kas;02.Haz;Oca.85;Oca.82
3;E0;17.12.2011;Everton;Norwich;1;1;D;0;1;A;28;7;15;1;9;12;13;0;1;1;0;0;Oca.62;Mar.75;6;Oca.65;03.Nis;May.75;01.Haz;03.Haz;May.75;Oca.65;03.May;04.Haz;Oca.62;Mar.75;05.May;1.615;03.Haz;May.75;Oca.62;4;5;01.Haz;03.Eyl;May.75;Oca.62;4;6;Oca.67;03.Haz;May.25;46;Oca.67;Oca.62;4;Mar.71;Haz.25;May.83;42;Oca.85;Oca.75;Þub.15;02.Haz;28;-1;02.Oca;02.May;Oca.88;Oca.82
3;E0;17.12.2011;Fulham;Bolton;2;0;H;2;0;H;16;14;9;6;6;11;8;4;1;3;0;0;Oca.62;Mar.75;6;01.Haz;03.May;Haz.25;Oca.62;03.Haz;05.May;01.Tem;03.May;04.Nis;Oca.67;03.May;05.May;1.615;03.Haz;May.75;Oca.65;03.Aðu;5;Oca.67;03.Haz;05.May;Oca.62;03.Aðu;6;Oca.62;03.Haz;6;45;01.Tem;Oca.63;Mar.96;Mar.68;06.Nis;May.72;45;01.Eyl;Oca.81;02.Kas;Oca.97;25;-1;Þub.17;02.Oca;Oca.85;Oca.78
3;E0;17.12.2011;Newcastle;Swansea;0;0;D;0;0;D;17;3;6;0;11;11;9;1;1;1;0;0;01.Aðu;03.Haz;04.May;01.Tem;03.May;5;Oca.75;03.May;04.May;Oca.75;03.Nis;04.Mar;01.Aðu;03.May;04.May;Oca.75;03.May;04.Haz;01.Aðu;03.May;04.May;Oca.75;03.Haz;Nis.75;Oca.83;03.Haz;5;Oca.83;03.Nis;04.May;46;Oca.85;01.Aðu;Mar.75;Mar.49;5;Nis.59;45;Oca.94;Oca.83;02.Haz;Oca.96;21;-0.75;Þub.14;02.Aðu;Oca.86;01.Aðu
3;E0;17.12.2011;Wigan;Chelsea;1;1;D;0;0;D;15;10;7;5;8;6;7;5;0;0;0;0;9;Nis.75;Oca.36;Aðu.25;Nis.75;Oca.35;9;04.May;Oca.35;7;04.Oca;01.Nis;8;04.May;01.Nis;9;04.May;Oca.35;07.May;Nis.75;01.Nis;8;04.May;01.Nis;09.May;5;Oca.36;08.May;Nis.33;01.Nis;46;10.Þub;Aðu.73;05.Aðu;Nis.57;01.Nis;Oca.38;39;Oca.71;Oca.62;Þub.36;Þub.25;25;Oca.25;02.Oca;02.Mar;01.Eyl;Oca.84
3;E0;17.12.2011;Wolves;Stoke;1;2;A;1;0;H;10;8;5;4;8;11;7;5;2;4;0;0;02.May;Mar.25;Þub.88;02.May;03.Þub;02.Aðu;02.May;Mar.25;Þub.75;Þub.35;03.Mar;02.Tem;02.May;03.Mar;Þub.75;02.May;Mar.25;Þub.75;02.May;03.Mar;02.Aðu;02.May;03.Mar;Þub.88;02.May;03.Mar;3;02.Nis;Mar.25;02.Eyl;46;02.Haz;Þub.49;Mar.35;Mar.26;03.Aðu;Þub.85;45;02.Aðu;Oca.97;Oca.87;Oca.81;23;-0.25;Þub.15;02.Kas;Oca.82;Oca.78
3;E0;18.12.2011;Aston Villa;Liverpool;0;2;A;0;2;A;16;19;8;12;5;14;4;10;1;2;0;0;04.Þub;03.Nis;Oca.91;04.Oca;03.Nis;Oca.95;Mar.75;03.Nis;Oca.95;03.Nis;03.Þub;2;4;03.Mar;Oca.95;Mar.75;03.Nis;Oca.95;4;03.Nis;Oca.91;04.Þub;03.Mar;Oca.95;04.May;03.May;Oca.91;4;03.Nis;Oca.91;45;Nis.55;04.Haz;Mar.56;Mar.38;2;Oca.93;43;Þub.22;02.Kas;01.Aðu;Oca.71;22;0.5;Þub.27;Oca.98;Oca.95;01.Eyl
3;E0;18.12.2011;Man City;Arsenal;1;0;H;0;0;D;15;12;9;8;13;10;4;6;2;3;0;0;Oca.73;Mar.75;04.May;01.Tem;03.Haz;05.May;Oca.67;03.Haz;5;Oca.65;03.May;04.Haz;Oca.67;Mar.75;5;1.666;03.Haz;05.Þub;01.Tem;03.Aðu;04.Aðu;Oca.67;03.Haz;05.May;01.Tem;03.Aðu;05.Nis;Oca.67;Mar.75;5;45;Oca.75;Oca.69;Mar.92;Mar.68;05.May;05.Tem;40;Oca.73;Oca.63;Þub.36;Þub.24;25;-0.75;Oca.92;Oca.89;02.Nis;Oca.98
3;E0;18.12.2011;QPR;Man United;0;2;A;0;1;A;11;19;3;12;5;7;5;10;1;2;0;0;07.May;Nis.33;Oca.44;Tem.25;Nis.25;Oca.48;07.May;4;Oca.44;05.Tem;03.Aðu;01.May;7;4;01.May;7;04.Þub;1.444;7;4;01.May;8;04.Þub;Oca.44;07.May;04.May;01.May;7;4;01.May;46;08.Oca;Tem.26;04.Haz;Nis.14;01.May;Oca.47;43;Oca.86;Oca.77;02.Ara;02.Þub;24;1;Þub.18;02.Tem;Oca.86;Oca.81
3;E0;18.12.2011;Tottenham;Sunderland;1;0;H;0;0;D;16;8;12;4;6;8;6;0;1;2;0;0;Oca.36;Nis.75;9;Oca.35;04.May;9;Oca.35;04.May;9;Oca.35;04.May;07.Mar;01.Nis;04.May;8;Oca.35;04.Tem;08.May;01.Nis;Nis.75;07.May;Oca.36;Nis.75;9;Oca.36;5;9;01.Nis;04.Þub;9;46;01.Nis;Oca.37;05.Ara;Nis.62;09.Aðu;Aðu.73;37;01.Tem;Oca.61;02.Nis;Þub.26;23;-1.5;Þub.16;02.Oca;Oca.84;Oca.78
3;E0;20.12.2011;Blackburn;Bolton;1;2;A;0;2;A;17;8;7;5;10;7;5;9;3;0;0;0;02.Oca;03.Nis;03.May;02.Oca;03.Mar;03.Tem;02.Oca;Mar.25;03.Nis;2;03.Mar;03.Mar;02.Oca;03.Mar;03.May;02.Oca;03.Nis;03.Mar;02.Oca;03.Haz;03.Mar;02.Oca;03.Nis;03.May;Þub.15;03.Nis;03.Haz;Þub.15;Mar.25;03.May;48;Þub.22;02.Ara;03.Haz;Mar.34;03.Aðu;Mar.49;44;01.Aðu;Oca.73;02.Þub;02.Aðu;26;-0.25;Oca.89;Oca.85;02.Tem;02.Þub
3;E0;20.12.2011;Wolves;Norwich;2;2;D;1;1;D;18;18;9;14;5;11;4;6;2;2;0;0;2;03.May;Mar.75;2;03.Nis;03.Haz;2;03.Mar;03.Haz;02.Oca;03.Mar;03.Oca;02.Oca;03.Nis;03.Nis;02.May;03.Nis;Mar.45;02.Oca;03.Nis;03.Nis;02.Oca;03.Nis;03.May;02.May;03.May;03.Aðu;02.Oca;03.Nis;03.Nis;48;02.Þub;02.Tem;Mar.58;Mar.41;Mar.87;Mar.58;43;Oca.83;Oca.75;Þub.15;02.Haz;23;-0.25;Oca.82;Oca.78;Þub.19;02.Kas
3;E0;21.12.2011;Aston Villa;Arsenal;1;2;A;0;1;A;10;8;4;6;10;8;7;15;2;3;1;0;5;03.Haz;Oca.73;Nis.75;03.Aðu;Oca.72;04.May;03.Haz;Oca.73;04.Mar;03.Nis;Oca.75;5;03.May;Oca.73;04.Haz;03.May;Oca.75;Nis.75;03.Haz;Oca.73;5;Mar.75;01.Tem;5;Mar.75;Oca.75;Nis.75;03.Haz;Oca.73;48;May.22;04.Aðu;03.Aðu;Mar.57;01.Aðu;Oca.75;43;Oca.83;Oca.76;02.Kas;02.Nis;23;0.75;Oca.94;01.Eyl;02.Oca;Oca.97
3;E0;21.12.2011;Everton;Swansea;1;0;H;0;0;D;13;4;6;4;8;13;9;2;1;2;0;0;Oca.57;Mar.75;06.May;Oca.57;03.Aðu;May.75;01.Haz;03.May;6;01.Haz;03.Haz;5;Oca.62;03.Haz;6;Oca.55;Mar.75;06.May;Oca.57;Mar.75;6;01.Haz;03.Aðu;6;Oca.62;03.Aðu;7;Oca.57;03.Aðu;6;48;Oca.63;Oca.59;03.Eyl;Mar.69;7;Haz.27;44;Þub.14;02.Mar;Oca.83;Oca.77;27;-1;02.Oca;2;Oca.92;Oca.86
3;E0;21.12.2011;Fulham;Man United;0;5;A;0;3;A;13;14;8;12;7;8;3;10;1;0;0;0;5;03.Haz;Oca.73;5;Mar.75;01.Tem;5;03.May;01.Tem;04.Haz;03.Nis;Oca.67;05.May;03.May;Oca.67;05.Þub;03.Tem;Oca.65;5;Mar.75;Oca.67;5;03.Haz;Oca.73;05.Nis;03.Aðu;Oca.73;5;03.May;Oca.73;48;05.May;05.Aðu;03.Aðu;Mar.57;Oca.76;Oca.71;45;02.May;Oca.94;Oca.91;Oca.85;26;0.75;Oca.95;01.Eyl;02.Oca;Oca.96
3;E0;21.12.2011;Man City;Stoke;3;0;H;2;0;H;20;2;16;0;7;5;5;2;2;1;0;0;Oca.22;6;15;Oca.23;6;11;Oca.25;05.May;11;Oca.25;5;10;Oca.22;6;12;1.222;05.Aðu;12;Oca.22;6;12;Oca.25;May.75;13;Oca.22;06.May;17;Oca.25;05.May;12;48;Oca.25;Oca.23;Haz.68;May.85;17;13.Oca;32;Oca.55;Oca.49;02.Tem;Þub.52;26;-1.75;Oca.96;Oca.92;2;Oca.95
3;E0;21.12.2011;Newcastle;West Brom;2;3;A;1;2;A;21;14;11;8;9;10;10;1;1;0;0;0;2;03.May;Mar.75;Oca.87;03.May;4;01.Eyl;03.May;Mar.75;Oca.85;03.Nis;03.Aðu;Oca.83;03.May;Nis.33;01.Eyl;03.Nis;4;Oca.91;03.Nis;4;Oca.87;03.May;04.Þub;2;03.May;04.Þub;Oca.91;03.Nis;4;48;02.Nis;Oca.94;03.Haz;03.Nis;Nis.33;Mar.95;45;Oca.95;Oca.85;02.Þub;Oca.93;25;-0.5;02.May;2;01.Eyl;Oca.88
3;E0;21.12.2011;QPR;Sunderland;2;3;A;0;1;A;17;17;9;13;10;11;8;11;2;2;0;0;02.May;03.Mar;Þub.88;02.Nis;Mar.25;02.Eyl;Þub.35;03.Mar;02.Eyl;02.Þub;03.Þub;3;Þub.25;03.Nis;03.Oca;Þub.35;03.Mar;02.Eyl;Þub.38;03.Mar;02.Eyl;02.Nis;03.Mar;3;02.May;03.Mar;3;Þub.38;Mar.25;3;48;Þub.58;Þub.43;03.Nis;Mar.25;03.Oca;Þub.92;44;02.Ara;02.Oca;Oca.84;Oca.79;25;0;Þub.45;Oca.79;02.Þub;02.Haz
3;E0;21.12.2011;Wigan;Liverpool;0;0;D;0;0;D;15;18;10;10;16;12;7;14;1;2;0;0;7;4;01.May;06.May;04.Oca;Oca.53;7;Mar.75;01.May;05.Nis;03.Haz;Oca.57;7;Mar.75;01.May;7;03.Aðu;01.May;7;4;01.May;06.May;03.Eyl;Oca.53;07.May;4;Oca.53;06.May;03.Aðu;Oca.53;48;Tem.69;Haz.96;Nis.33;03.Eyl;Oca.57;Oca.51;45;02.Aðu;Oca.97;01.Eyl;Oca.82;26;1;02.Mar;Oca.97;Oca.94;Oca.89
3;E0;22.12.2011;Tottenham;Chelsea;1;1;D;1;1;D;16;20;10;10;14;8;7;4;2;2;0;0;02.Haz;03.Nis;02.Tem;02.Haz;03.Nis;02.Tem;02.May;03.Þub;Þub.75;Þub.55;03.Þub;Þub.55;02.May;03.May;Þub.62;02.May;03.Mar;02.Tem;02.May;03.Nis;02.Tem;Þub.63;03.Mar;02.Tem;02.Haz;03.May;Þub.75;02.May;03.Mar;Þub.75;46;Þub.63;Þub.55;Mar.53;Mar.31;Þub.82;Þub.71;43;Oca.85;Oca.78;02.Kas;02.Oca;25;0;01.Eyl;Oca.86;02.May;Oca.97
3;E0;26.12.2011;Bolton;Newcastle;0;2;A;0;0;D;4;12;3;7;9;11;4;4;1;1;0;0;02.May;03.Nis;02.Aðu;Þub.45;03.Nis;02.Eyl;02.May;03.Þub;Þub.75;02.Nis;03.Mar;Þub.65;Þub.25;03.Mar;02.Aðu;Þub.45;Mar.25;02.Aðu;Þub.38;03.Nis;Þub.88;02.May;03.Nis;02.Aðu;02.May;03.May;Þub.88;02.Nis;03.Nis;02.Aðu;31;Þub.62;Þub.49;Mar.55;Mar.31;02.Eyl;Þub.79;26;Oca.73;Oca.69;Þub.24;02.Oca;16;0;Oca.88;Oca.81;02.Aðu;02.Oca
3;E0;26.12.2011;Chelsea;Fulham;1;1;D;0;0;D;24;9;15;6;10;12;9;3;1;1;0;0;01.Mar;5;12;Oca.28;May.25;10;01.Mar;Nis.75;10;Oca.32;04.Aðu;08.Mar;Oca.29;04.Haz;9;01.Mar;5;10;01.Mar;5;11;01.Mar;5;12;01.Mar;5;12;01.Mar;5;10;31;Oca.33;01.Mar;May.55;5;12.Tem;11.Aðu;26;Oca.75;Oca.68;Þub.22;02.Ara;14;-1.5;2;Oca.93;Þub.15;01.Eyl
3;E0;26.12.2011;Liverpool;Blackburn;1;1;D;0;1;A;28;5;13;2;5;15;9;2;1;0;0;0;Oca.25;05.May;13;Oca.23;May.75;12;Oca.25;5;13;01.Mar;04.Aðu;08.May;01.Mar;04.May;10;Oca.25;May.25;12;Oca.25;05.May;12;Oca.25;05.May;13;Oca.25;6;15;Oca.25;05.May;13;31;01.Mar;Oca.25;Haz.28;May.52;16.82;13.17;27;Oca.65;Oca.58;Þub.49;Þub.27;13;-1.75;Oca.87;Oca.83;02.Aðu;02.Þub
3;E0;26.12.2011;Man United;Wigan;5;0;H;2;0;H;17;9;9;5;12;10;10;2;2;1;0;1;Oca.14;07.May;21;Oca.14;07.May;17;Oca.17;06.May;15;Oca.15;06.Þub;14;Oca.17;6;12;1.142;07.May;17;Oca.17;06.May;19;Oca.17;7;19;Oca.17;8;21;Oca.17;7;17;31;01.Þub;Oca.16;Aðu.53;Tem.24;23.35;18.27;22;01.May;Oca.43;Þub.75;Þub.64;16;-2;Oca.83;Oca.81;02.Kas;02.May
3;E0;26.12.2011;Stoke;Aston Villa;0;0;D;0;0;D;7;10;2;4;13;10;7;7;3;0;0;0;Oca.91;03.Nis;04.Þub;Oca.91;03.May;04.Þub;01.Eyl;03.Mar;4;01.Aðu;03.Nis;4;2;03.Mar;03.Mar;01.Eyl;03.Nis;4;Oca.91;03.Nis;4;Oca.95;03.Nis;4;Oca.95;03.May;04.Þub;Oca.85;03.Nis;Nis.33;31;2;Oca.91;Mar.56;03.Nis;Nis.49;Nis.13;28;Þub.16;2;Oca.85;Oca.78;13;-0.5;Oca.94;Oca.91;Oca.98;Oca.93
3;E0;26.12.2011;Sunderland;Everton;1;1;D;1;0;H;12;9;8;3;6;14;5;6;0;1;0;0;02.Nis;Mar.25;3;02.Nis;03.Þub;03.Oca;02.Nis;Mar.25;Þub.85;02.May;03.Þub;02.Haz;02.Þub;03.Mar;Þub.88;02.Nis;03.Þub;02.Eyl;02.May;03.Oca;02.Eyl;02.Mar;03.Nis;3;02.Nis;03.Mar;03.Oca;02.Mar;03.Mar;03.Oca;30;Þub.51;Þub.41;03.Nis;Mar.24;03.Ara;Þub.94;29;02.Þub;02.Nis;01.Aðu;Oca.73;13;-0.25;Þub.15;02.May;02.Haz;Oca.79
3;E0;26.12.2011;West Brom;Man City;0;0;D;0;0;D;7;18;3;9;8;8;5;9;0;1;0;0;7;04.May;Oca.44;7;04.Haz;Oca.45;07.May;Nis.33;01.Nis;06.May;03.Eyl;Oca.45;07.May;03.Haz;Oca.44;07.May;04.May;01.Nis;7;Nis.33;Oca.44;07.May;Nis.33;Oca.44;8;04.Haz;Oca.44;07.May;Nis.75;01.Nis;31;8;Tem.41;Nis.75;Nis.42;Oca.47;Oca.43;25;Oca.65;Oca.59;Þub.41;Þub.26;13;1;Þub.16;02.Eyl;Oca.83;Oca.76
3;E0;27.12.2011;Arsenal;Wolves;1;1;D;1;1;D;23;6;17;4;3;12;13;3;2;3;0;1;Oca.22;6;15;01.Þub;06.May;12;Oca.22;May.75;12;01.Þub;05.May;12;Oca.22;05.May;10;1.222;May.75;13;Oca.22;6;12;Oca.22;6;15;Oca.22;6;15;Oca.22;6;13;31;Oca.25;Oca.22;Haz.75;06.Þub;16;13.56;24;Oca.53;Oca.49;Þub.66;02.May;15;-1.75;Oca.97;Oca.92;Oca.95;Oca.92
